bias,tiempo,topicos,caracteres,tipos
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,304,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,305,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,306,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,307,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,308,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,309,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,310,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,311,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,312,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,313,1
1,11,13,314,1
1,11,13,314,1
1,11,13,314,1
1,11,13,314,1
1,11,13,314,1
1,11,13,314,1
1,11,13,314,1
1,11,13,314,1
1,11,13,314,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,315,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,316,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,317,1
1,11,13,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,318,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,319,1
1,11,14,320,1
1,11,14,320,1
1,11,14,320,1
1,11,14,320,1
1,11,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,320,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,321,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,322,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,323,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,324,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,325,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,326,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,327,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,328,1
1,12,14,329,1
1,12,14,329,1
1,12,14,329,1
1,12,14,329,1
1,12,14,329,1
1,12,14,329,1
1,12,14,329,1
1,12,14,329,1
1,12,14,329,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,330,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,331,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,332,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,333,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,334,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,335,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,336,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,337,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,338,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,339,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,340,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,341,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,14,342,1
1,12,15,342,1
1,12,15,342,1
1,12,15,342,1
1,12,15,342,1
1,12,15,342,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,343,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,344,1
1,12,15,345,1
1,12,15,345,1
1,12,15,345,1
1,12,15,345,1
1,12,15,345,1
1,12,15,345,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,346,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,12,15,347,1
1,13,15,347,1
1,13,15,347,1
1,13,15,347,1
1,13,15,347,1
1,13,15,347,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,348,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,349,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,350,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,351,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,352,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,353,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,354,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,355,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,356,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,357,1
1,13,15,358,1
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,358,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,359,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,360,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,361,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,362,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,15,363,2
1,13,16,363,2
1,13,16,363,2
1,13,16,363,2
1,13,16,363,2
1,13,16,363,2
1,13,16,363,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,364,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,365,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,366,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,367,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,368,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,369,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,370,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,371,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,372,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,373,2
1,13,16,374,2
1,13,16,374,2
1,13,16,374,2
1,13,16,374,2
1,13,16,374,2
1,13,16,374,2
1,13,16,374,2
1,13,16,374,2
1,13,16,374,2
1,13,16,375,2
1,13,16,375,2
1,13,16,375,2
1,13,16,375,2
1,13,16,375,2
1,13,16,375,2
1,13,16,375,2
1,13,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,375,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,376,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,377,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,378,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,379,2
1,14,16,380,2
1,14,16,380,2
1,14,16,380,2
1,14,16,380,2
1,14,16,380,2
1,14,16,380,2
1,14,16,380,2
1,14,16,380,2
1,14,16,380,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,381,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,382,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,383,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,384,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,385,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,386,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,16,387,2
1,14,17,387,2
1,14,17,387,2
1,14,17,387,2
1,14,17,387,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,388,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,389,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,390,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,391,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,392,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,393,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,394,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,395,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,396,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,397,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,398,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,399,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,400,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
1,14,17,401,2
